id,netgain
14280,True
14288,False
14296,False
14301,False
14307,False
14310,True
14320,True
14328,True
14329,False
14343,True
14345,False
14346,False
14347,False
14350,False
14356,False
14363,True
14367,True
14368,False
14375,False
14382,False
14383,False
14386,False
14388,False
14391,False
14393,False
14397,False
14408,False
14413,False
14417,True
14424,True
14431,False
14435,True
14442,False
14449,False
14450,True
14452,False
14453,True
14455,False
14459,False
14461,False
14471,True
14475,False
14481,False
14488,False
14502,False
14513,True
14519,False
14520,False
14523,False
14531,False
14541,False
14546,False
14558,True
14564,False
14567,False
14568,False
14571,False
14573,False
14575,False
14577,False
14590,False
14591,False
14592,False
14599,False
14606,False
14611,False
14612,False
14614,False
14615,True
14619,False
14620,False
14622,False
14626,False
14628,False
14630,False
14633,True
14645,True
14651,False
14653,False
14655,False
14668,False
14673,False
14685,False
14693,False
14707,False
14716,False
14719,False
14720,False
14725,True
14726,False
14737,False
14742,False
14747,True
14753,True
14755,False
14756,True
14758,True
14760,False
14762,False
14776,False
14777,False
14781,True
14788,False
14790,True
14791,False
14794,False
14797,True
14811,False
14817,True
14819,False
14823,False
14825,True
14827,False
14829,False
14832,False
14847,False
14848,False
14852,False
14859,False
14860,False
14868,False
14871,False
14876,True
14878,False
14879,False
14889,False
14890,False
14891,False
14896,False
14897,True
14900,False
14909,False
14915,True
14925,True
14932,False
14944,False
14945,False
14950,False
14954,True
14965,False
14975,True
14977,False
14986,False
14994,True
14997,False
15000,True
15002,False
15019,False
15025,True
15035,False
15038,False
15046,False
15050,False
15055,True
15066,False
15070,False
15071,False
15073,False
15092,False
15097,False
15100,False
15105,False
15109,False
15117,False
15128,False
15133,True
15134,False
15142,False
15146,False
15150,True
15153,False
15173,True
15178,False
15184,True
15196,True
15199,False
15204,False
15207,True
15209,True
15219,True
15221,False
15225,False
15232,False
15233,False
15234,False
15235,False
15240,False
15242,False
15258,False
15262,False
15267,True
15268,True
15272,True
15275,True
15283,False
15295,False
15297,False
15325,False
15329,True
15347,False
15349,False
15361,False
15363,False
15368,False
15373,False
15374,False
15377,False
15385,False
15386,False
15388,True
15395,True
15399,False
15407,False
15413,False
15418,True
15419,False
15422,False
15425,False
15426,False
15427,False
15429,False
15430,True
15432,False
15437,True
15441,True
15443,True
15450,False
15453,False
15455,True
15456,False
15457,True
15463,False
15466,False
15469,False
15472,False
15475,False
15484,False
15492,False
15493,False
15501,False
15508,False
15518,False
15521,False
15523,False
15537,False
15540,False
15545,False
15558,False
15563,False
15564,True
15565,False
15579,True
15581,False
15587,False
15600,False
15603,True
15615,False
15621,True
15631,False
15633,True
15640,False
15655,False
15656,True
15662,False
15683,True
15691,True
15693,False
15704,False
15712,False
15715,False
15719,False
15722,False
15728,False
15733,False
15734,False
15735,False
15737,True
15738,False
15739,False
15753,False
15757,False
15759,False
15760,False
15763,True
15765,False
15768,False
15769,False
15772,False
15776,False
15779,False
15785,False
15791,True
15793,True
15795,False
15799,False
15809,True
15837,False
15840,True
15843,False
15850,False
15857,False
15860,True
15862,True
15864,False
15874,False
15875,False
15880,False
15891,True
15893,True
15894,False
15896,True
15898,False
15901,False
15909,True
15918,True
15921,True
15934,False
15935,True
15939,True
15942,False
15947,False
15953,True
15971,False
15972,True
15973,False
15976,False
15977,False
15978,True
15982,False
15985,True
15989,False
15992,True
16012,False
16015,True
16019,False
16024,False
16037,True
16039,False
16041,False
16042,False
16057,True
16062,False
16064,False
16067,False
16080,False
16081,False
16086,False
16090,False
16092,True
16105,False
16108,False
16113,True
16119,False
16120,False
16125,False
16149,False
16162,False
16163,False
16164,True
16165,False
16166,False
16169,False
16173,False
16175,False
16182,False
16187,False
16190,False
16196,False
16198,False
16208,False
16210,False
16212,False
16213,False
16216,False
16222,False
16227,False
16232,False
16234,False
16237,False
16241,False
16252,False
16253,False
16260,False
16261,False
16264,False
16268,False
16270,False
16271,False
16278,False
16279,False
16295,False
16315,False
16319,True
16320,False
16322,False
16323,False
16325,True
16328,False
16329,False
16333,False
16336,False
16352,False
16354,True
16357,True
16358,False
16364,False
16370,False
16377,False
16378,True
16382,True
16384,False
16389,False
16393,False
16406,True
16408,False
16409,True
16413,False
16414,False
16415,False
16420,True
16426,False
16436,False
16437,False
16462,False
16465,True
16470,False
16482,False
16485,True
16487,False
16489,False
16490,False
16493,True
16495,True
16497,False
16499,False
16504,False
16508,False
16510,False
16511,False
16520,True
16524,True
16529,False
16531,False
16534,False
16540,False
16551,False
16559,False
16562,True
16564,True
16567,True
16571,False
16573,True
16574,True
16579,True
16581,False
16586,False
16588,True
16594,False
16598,False
16626,False
16628,False
16629,True
16631,True
16632,True
16635,False
16644,False
16648,False
16655,False
16657,False
16662,False
16663,False
16673,False
16679,False
16683,False
16687,False
16688,False
16690,False
16695,False
16719,True
16722,False
16723,False
16730,True
16740,True
16745,False
16760,False
16766,False
16772,False
16781,False
16789,False
16795,False
16798,False
16806,False
16809,False
16810,False
16813,False
16818,True
16824,False
16829,False
16830,False
16831,False
16838,False
16842,False
16853,False
16854,False
16864,True
16866,False
16869,True
16878,False
16880,False
16882,False
16884,False
16888,False
16892,False
16895,False
16896,False
16907,False
16914,True
16920,False
16922,False
16923,False
16924,False
16940,False
16943,True
16954,True
16960,False
16961,True
16964,False
16967,False
16968,False
16969,False
16973,False
16976,False
16983,False
16988,True
16991,False
16995,False
16996,False
16997,False
16999,True
17004,False
17012,False
17014,False
17021,False
17022,True
17025,False
17029,False
17030,True
17032,False
17036,False
17044,False
17047,False
17070,False
17071,False
17085,False
17087,False
17090,False
17096,False
17104,True
17105,False
17115,False
17120,True
17125,False
17126,False
17127,False
17128,False
17129,True
17142,False
17148,False
17167,True
17168,False
17175,False
17182,False
17183,False
17195,False
17197,False
17207,False
17210,False
17221,False
17222,False
17223,True
17227,True
17229,False
17231,True
17240,False
17245,False
17254,True
17257,False
17259,False
17262,False
17267,False
17285,False
17297,False
17305,False
17308,False
17310,False
17315,False
17317,False
17320,False
17321,False
17324,False
17328,True
17334,False
17345,False
17356,False
17357,True
17358,False
17363,False
17364,False
17377,False
17379,False
17382,True
17385,False
17386,False
17396,False
17404,True
17407,False
17410,False
17418,False
17424,False
17431,False
17434,False
17440,False
17443,True
17450,False
17451,False
17455,False
17458,False
17459,True
17464,False
17469,True
17472,False
17473,False
17477,False
17479,False
17482,False
17483,False
17498,False
17502,False
17507,True
17515,False
17522,False
17528,False
17534,True
17536,True
17539,False
17553,True
17558,True
17559,False
17564,True
17567,False
17576,False
17580,False
17582,True
17584,True
17586,False
17590,False
17595,False
17596,False
17597,False
17599,False
17601,False
17603,False
17604,False
17609,True
17613,False
17615,True
17618,False
17622,False
17623,True
17630,False
17639,False
17645,False
17650,False
17651,False
17655,True
17657,False
17660,False
17680,False
17682,False
17684,False
17686,False
17696,False
17699,True
17707,False
17713,False
17718,True
17722,False
17724,False
17728,False
17731,False
17746,False
17747,False
17755,False
17765,False
17776,True
17786,False
17792,False
17797,False
17801,True
17802,False
17809,False
17818,False
17819,False
17834,False
17838,False
17839,False
17841,True
17844,False
17845,False
17848,False
17850,False
17851,True
17854,False
17857,False
17861,False
17873,False
17876,False
17880,True
17881,False
17882,False
17894,False
17901,False
17903,False
17904,True
17907,False
17916,False
17924,False
17928,False
17929,False
17936,False
17938,True
17939,True
17948,False
17949,False
17954,False
17956,False
17959,True
17972,False
17975,False
17987,True
17989,False
17994,True
17995,False
17999,False
18006,True
18007,False
18008,False
18020,True
18036,True
18037,False
18042,False
18043,False
18051,False
18058,False
18063,False
18071,True
18075,False
18079,False
18081,False
18091,False
18099,False
18102,True
18103,False
18125,True
18126,False
18143,False
18155,False
18158,False
18163,False
18166,False
18168,False
18169,False
18174,False
18178,True
18181,False
18182,True
18184,False
18192,False
18200,False
18204,False
18205,True
18211,False
18213,False
18227,False
18235,False
18251,False
18257,True
18260,False
18262,False
18268,False
18279,False
18280,False
18286,False
18290,False
18294,True
18303,False
18304,True
18313,False
18319,True
18321,False
18323,False
18331,True
18346,False
18348,False
18356,False
18357,False
18359,False
18365,False
18374,False
18387,False
18400,False
18418,False
18425,False
18432,True
18438,False
18446,False
18459,True
18465,False
18469,False
18473,False
18485,True
18489,True
18503,False
18504,False
18506,False
18510,False
18521,False
18528,False
18533,False
18534,False
18540,True
18541,False
18543,True
18548,False
18549,False
18551,False
18568,False
18572,False
18576,False
18580,True
18583,False
18587,False
18589,False
18590,False
18592,False
18596,True
18602,False
18603,True
18604,True
18607,False
18612,False
18613,True
18615,True
18627,True
18628,False
18630,False
18645,False
18646,False
18652,True
18654,False
18657,False
18658,True
18669,True
18671,False
18676,False
18677,True
18679,False
18680,False
18682,False
18689,False
18690,False
18691,False
18695,False
18696,False
18704,False
18705,False
18716,False
18721,True
18729,False
18734,True
18741,False
18749,False
18753,False
18759,False
18762,False
18770,True
18775,False
18777,False
18778,False
18788,False
18793,False
18797,False
18799,False
18803,True
18807,True
18817,True
18842,True
18846,True
18849,True
18855,False
18861,False
18862,False
18867,True
18871,True
18872,False
18880,False
18881,False
18885,False
18886,False
18891,True
18897,False
18898,True
18899,True
18900,False
18901,False
18908,False
18912,False
18914,True
18921,False
18922,False
18938,True
18940,True
18942,False
18951,False
18960,False
18961,False
18967,False
18983,False
18989,False
18994,False
18997,False
18999,False
19004,False
19008,True
19012,True
19016,False
19021,False
19024,True
19027,False
19042,True
19045,True
19050,True
19065,False
19073,False
19075,False
19079,False
19082,False
19088,True
19095,False
19098,False
19105,False
19111,False
19116,False
19117,False
19118,False
19121,False
19128,False
19130,False
19140,False
19145,False
19147,False
19166,False
19170,False
19172,False
19175,False
19187,False
19196,True
19198,False
19200,True
19203,False
19213,False
19219,False
19225,False
19232,False
19239,False
19243,False
19247,False
19248,False
19249,True
19252,False
19254,False
19257,False
19264,True
19270,True
19277,False
19279,False
19280,False
19281,True
19285,False
19286,False
19300,True
19309,True
19319,True
19320,False
19322,False
19325,False
19328,False
19334,False
19335,False
19339,True
19343,True
19347,False
19353,False
19354,False
19358,True
19360,False
19365,False
19366,True
19367,False
19375,False
19381,True
19399,True
19401,True
19412,False
19414,True
19417,True
19430,False
19435,False
19440,True
19441,True
19444,False
19446,True
19463,False
19464,False
19465,False
19469,False
19479,True
19482,True
19483,True
19486,True
19493,False
19494,True
19496,False
19500,True
19507,True
19510,False
19518,False
19521,False
19523,False
19525,False
19527,True
19538,True
19541,True
19544,False
19550,True
19556,False
19559,False
19561,False
19573,True
19592,True
19593,False
19594,True
19598,True
19602,False
19625,False
19627,False
19631,False
19638,False
19639,False
19645,False
19653,False
19657,False
19659,True
19672,True
19673,False
19676,False
19678,False
19679,False
19680,False
19684,False
19689,False
19691,False
19692,False
19695,False
19698,False
19702,True
19704,False
19714,False
19722,False
19723,False
19725,False
19734,False
19738,False
19739,True
19740,False
19742,False
19750,False
19754,False
19762,False
19768,False
19769,True
19774,False
19783,False
19788,False
19793,True
19801,False
19818,False
19828,False
19834,False
19836,False
19837,False
19841,True
19842,False
19844,False
19855,False
19857,False
19872,False
19873,False
19875,False
19882,False
19893,False
19903,True
19904,False
19913,False
19934,False
19936,False
19938,False
19942,False
19943,False
19954,False
19957,False
19965,False
19972,False
19982,False
19988,False
19993,False
19998,False
20000,False
20001,False
20006,False
20007,True
20010,False
20028,False
20029,False
20030,False
20031,False
20033,False
20035,True
20037,True
20040,False
20043,False
20047,True
20052,False
20053,False
20056,False
20063,False
20077,True
20098,False
20105,False
20109,True
20111,False
20117,True
20123,False
20125,False
20126,False
20127,True
20128,False
20149,True
20154,False
20158,False
20159,False
20160,False
20165,False
20174,False
20177,True
20178,False
20183,False
20187,False
20189,False
20190,False
20192,False
20201,False
20211,False
20214,False
20218,False
20221,False
20225,True
20228,False
20237,True
20244,False
20255,False
20256,False
20260,False
20261,False
20262,False
20266,False
20280,True
20288,False
20289,False
20297,False
20299,False
20300,True
20301,False
20304,True
20306,False
20309,False
20315,False
20318,False
20319,False
20327,False
20337,False
20338,False
20339,True
20348,True
20351,False
20361,False
20369,False
20374,False
20380,False
20382,False
20383,True
20386,False
20389,False
20395,False
20408,False
20413,False
20419,True
20420,False
20423,False
20425,True
20434,False
20453,True
20460,True
20464,False
20468,False
20471,True
20479,False
20485,True
20486,False
20495,False
20497,True
20499,False
20501,False
20503,False
20506,False
20509,False
20513,False
20517,False
20519,True
20520,True
20522,False
20528,False
20531,False
20539,True
20543,True
20547,False
20549,False
20550,False
20551,True
20558,False
20559,False
20570,True
20575,False
20577,False
20578,False
20582,False
20589,False
20596,True
20606,False
20612,False
20616,False
20625,True
20630,False
20633,False
20640,False
20642,True
20643,False
20648,False
20651,False
20654,True
20659,False
20663,True
20664,True
20666,True
20669,False
20673,False
20676,True
20679,True
20684,False
20687,True
20690,False
20695,False
20708,True
20709,False
20710,False
20712,False
20714,False
20722,False
20731,False
20748,False
20754,False
20772,False
20773,False
20779,False
20788,True
20792,False
20794,False
20797,False
20798,False
20801,True
20805,True
20807,False
20814,False
20815,False
20821,False
20822,False
20826,False
20834,True
20836,False
20837,False
20840,False
20843,False
20848,False
20852,False
20854,False
20859,False
20860,True
20865,False
20869,False
20871,True
20879,False
20885,True
20888,False
20889,False
20890,False
20892,False
20901,False
20904,True
20908,True
20912,False
20922,False
20931,False
20938,False
20939,False
20942,False
20945,True
20948,False
20954,True
20956,False
20961,False
20963,False
20967,False
20972,False
20977,False
20981,False
20987,False
20988,False
20994,False
20998,True
21000,False
21006,True
21007,False
21012,False
21019,False
21020,False
21025,False
21038,True
21044,False
21049,False
21050,False
21060,False
21061,True
21062,False
21069,False
21070,False
21071,True
21072,True
21078,False
21091,False
21095,False
21103,False
21108,False
21109,False
21111,True
21112,False
21118,True
21119,False
21120,False
21127,False
21129,False
21135,False
21143,False
21144,False
21146,True
21156,False
21158,False
21160,False
21163,False
21165,False
21175,False
21185,False
21188,False
21191,False
21192,False
21199,False
21203,False
21210,False
21211,False
21225,False
21226,False
21229,True
21241,True
21244,True
21249,False
21251,False
21254,False
21255,False
21258,False
21262,False
21265,True
21277,False
21285,False
21293,False
21299,False
21303,False
21304,False
21305,False
21311,False
21316,False
21321,False
21322,False
21336,False
21344,False
21366,False
21371,False
21386,True
21399,False
21400,False
21406,False
21409,True
21415,True
21416,False
21421,False
21426,True
21434,False
21437,False
21446,False
21447,True
21451,True
21452,False
21455,False
21461,False
21464,False
21477,False
21480,False
21485,False
21488,False
21491,True
21496,False
21499,True
21501,False
21502,True
21509,False
21515,False
21522,True
21528,True
21529,False
21540,False
21541,False
21545,False
21548,True
21559,False
21571,False
21574,False
21583,False
21590,True
21596,True
21602,False
21604,False
21606,False
21608,False
21609,False
21618,False
21626,False
21627,False
21631,False
21632,False
21636,True
21637,False
21641,False
21646,False
21650,True
21656,True
21657,False
21658,False
21662,True
21667,True
21670,False
21676,False
21681,False
21682,False
21685,False
21687,False
21692,False
21693,False
21696,False
21697,False
21705,True
21721,False
21723,False
21725,False
21735,False
21736,False
21741,False
21742,True
21743,False
21750,False
21752,True
21753,False
21754,False
21758,False
21766,False
21774,False
21783,False
21786,False
21793,False
21794,False
21799,False
21802,False
21807,False
21812,False
21823,False
21826,True
21834,False
21836,False
21839,False
21842,False
21845,False
21846,False
21851,False
21854,False
21864,False
21867,False
21874,False
21877,False
21879,False
21894,False
21897,True
21900,False
21906,False
21913,False
21919,False
21920,False
21923,False
21928,False
21936,False
21940,False
21945,False
21947,False
21952,True
21976,False
21979,True
21982,False
21985,True
21994,True
22023,False
22029,True
22034,False
22044,False
22047,False
22051,False
22053,True
22054,True
22057,False
22063,False
22069,False
22076,False
22083,False
22087,False
22088,False
22089,False
22093,True
22097,True
22111,False
22112,False
22113,False
22119,False
22145,False
22149,True
22150,False
22158,False
22162,True
22166,False
22172,False
22174,False
22179,False
22190,False
22193,True
22195,True
22197,False
22200,False
22206,False
22212,False
22213,False
22225,False
22230,False
22235,False
22239,False
22247,True
22254,False
22266,False
22271,False
22273,False
22274,False
22277,False
22279,False
22280,True
22283,False
22284,False
22288,True
22290,False
22300,False
22311,False
22312,True
22313,False
22322,True
22327,True
22330,False
22331,False
22350,False
22355,False
22357,False
22361,False
22363,True
22364,False
22366,True
22368,False
22369,False
22370,False
22372,False
22376,False
22382,False
22387,False
22396,False
22402,False
22410,False
22412,True
22415,False
22425,False
22426,False
22429,False
22435,False
22441,False
22442,True
22455,False
22457,False
22468,True
22477,False
22484,False
22491,False
22498,False
22502,False
22504,False
22509,False
22510,False
22512,False
22518,False
22524,True
22527,False
22528,False
22535,False
22538,False
22542,True
22544,True
22545,False
22555,False
22561,False
22562,True
22565,False
22570,False
22575,True
22576,False
22578,False
22579,False
22589,True
22593,True
22595,False
22597,False
22601,False
22611,False
22614,False
22615,False
22617,False
22620,False
22625,False
22626,False
22637,True
22644,False
22646,False
22648,False
22657,False
22660,False
22665,False
22673,True
22675,False
22676,True
22687,False
22696,False
22700,False
22704,False
22709,True
22716,False
22717,False
22718,False
22723,False
22728,True
22733,True
22735,True
22743,False
22752,False
22757,False
22768,False
22771,False
22772,False
22774,True
22776,False
22777,False
22778,False
22785,False
22786,False
22787,False
22793,True
22798,True
22803,True
22813,True
22817,False
22818,False
22819,False
22820,False
22825,False
22827,False
22829,False
22831,False
22838,True
22844,True
22848,False
22853,False
22858,False
22864,True
22868,False
22885,False
22888,False
22901,False
22907,True
22913,False
22918,False
22923,True
22929,True
22935,False
22936,True
22941,False
22942,False
22943,False
22952,False
22956,True
22964,False
22968,False
22974,False
22978,False
22981,True
22985,False
22987,False
22988,False
22993,False
22994,False
22997,False
22999,False
23000,False
23003,True
23010,False
23015,False
23026,False
23029,False
23047,True
23048,False
23049,False
23055,True
23056,False
23060,True
23064,False
23066,False
23071,True
23072,False
23074,True
23079,True
23082,False
23094,False
23095,False
23097,True
23101,False
23102,False
23104,True
23110,False
23113,False
23115,True
23118,False
23129,True
23130,False
23135,False
23136,False
23139,False
23153,True
23158,True
23163,False
23186,False
23187,False
23189,True
23192,False
23193,False
23194,False
23197,False
23200,False
23223,False
23224,True
23228,False
23250,False
23251,False
23252,False
23257,False
23259,False
23262,True
23267,False
23272,False
23274,False
23288,False
23291,False
23293,True
23294,True
23302,True
23313,False
23325,False
23326,False
23337,False
23342,False
23345,False
23347,True
23350,False
23353,False
23360,False
23388,False
23393,False
23399,False
23402,False
23412,False
23416,False
23417,False
23418,False
23426,False
23429,False
23430,False
23432,True
23446,False
23450,False
23452,False
23455,True
23457,False
23459,False
23461,False
23462,False
23467,False
23468,False
23473,True
23476,True
23477,False
23489,False
23498,False
23508,False
23515,False
23522,False
23530,False
23531,False
23537,False
23538,False
23544,False
23553,True
23556,False
23564,False
23566,True
23569,False
23571,True
23574,False
23583,True
23584,False
23585,True
23586,False
23591,False
23597,False
23598,False
23604,False
23605,False
23608,False
23613,False
23616,False
23619,False
23625,False
23631,False
23641,False
23650,False
23651,False
23656,False
23663,False
23667,False
23671,True
23672,False
23690,False
23694,False
23696,False
23700,False
23701,True
23702,False
23704,False
23705,False
23717,False
23718,False
23721,False
23727,False
23730,False
23734,True
23735,False
23738,False
23745,True
23748,False
23757,False
23783,False
23789,False
23791,False
23793,False
23804,True
23808,False
23818,False
23827,False
23831,False
23837,False
23841,True
23847,False
23848,False
23853,False
23854,False
23874,False
23876,False
23878,False
23887,True
23891,False
23894,False
23901,False
23903,False
23910,False
23912,False
23913,False
23917,False
23921,False
23922,True
23929,True
23934,False
23936,False
23939,False
23947,True
23954,True
23964,False
23987,False
23993,False
23999,False
24002,True
24006,False
24007,False
24023,True
24030,False
24033,True
24038,False
24040,False
24042,False
24049,False
24057,False
24066,False
24067,False
24070,True
24075,False
24076,False
24105,False
24110,True
24112,False
24117,True
24128,False
24129,False
24133,False
24136,False
24138,False
24142,False
24160,True
24171,False
24180,False
24189,False
24190,False
24191,False
24211,False
24214,False
24216,True
24220,False
24222,False
24223,False
24226,False
24229,False
24234,False
24243,False
24248,True
24252,True
24258,False
24261,True
24264,True
24266,False
24274,False
24275,True
24281,True
24282,False
24284,False
24285,False
24286,False
24297,False
24298,True
24300,True
24304,False
24308,True
24314,False
24326,False
24331,False
24334,False
24336,False
24338,True
24349,False
24352,True
24355,False
24358,False
24364,False
24365,False
24372,False
24374,False
24378,True
24383,False
24394,False
24400,False
24402,False
24405,False
24406,False
24414,False
24416,False
24421,False
24436,False
24437,False
24440,False
24443,False
24444,False
24449,False
24454,False
24470,False
24474,True
24478,False
24480,False
24494,False
24495,False
24497,False
24498,False
24499,False
24501,True
24502,False
24512,False
24517,False
24518,False
24519,False
24521,False
24523,True
24526,True
24528,True
24532,False
24535,True
24541,False
24548,True
24551,True
24564,False
24567,True
24568,False
24572,False
24576,False
24584,True
24589,True
24593,False
24597,True
24598,False
24603,False
24607,False
24608,True
24610,False
24613,False
24616,True
24617,False
24622,False
24632,False
24637,False
24639,False
24640,False
24646,False
24652,False
24657,True
24663,False
24673,False
24680,False
24687,True
24692,False
24699,False
24700,True
24703,False
24706,False
24711,False
24717,True
24723,False
24724,False
24732,False
24736,False
24738,False
24739,False
24741,True
24750,False
24751,False
24759,False
24760,False
24762,True
24764,False
24768,False
24769,False
24772,True
24777,False
24779,False
24780,False
24782,False
24787,False
24802,False
24808,True
24809,True
24824,False
24826,False
24838,False
24841,True
24844,False
24846,True
24854,False
24857,False
24859,False
24863,True
24866,False
24869,False
24874,False
24882,False
24890,False
24891,False
24896,False
24897,False
24901,False
24903,True
24904,False
24907,False
24913,False
24917,True
24920,False
24924,True
24936,False
24951,False
24954,False
24961,True
24965,False
24967,False
24968,False
24969,False
24977,False
24981,False
24984,False
24989,False
24992,True
25004,False
25008,False
25009,False
25010,False
25013,False
25015,False
25032,False
25036,True
25038,True
25044,True
25055,False
25059,True
25060,False
25063,False
25064,True
25065,False
25067,False
25069,False
25070,False
25071,False
25075,True
25083,True
25085,False
25087,False
25088,False
25093,False
25102,False
25103,False
25107,False
25113,True
25114,True
25117,False
25121,False
25129,True
25131,False
25137,True
25140,False
25144,False
25148,False
25152,False
25160,False
25177,False
25178,False
25192,False
25198,False
25199,False
25200,True
25207,False
25211,False
25213,False
25215,False
25220,False
25222,False
25226,False
25227,False
25228,False
25236,False
25239,False
25240,False
25244,False
25245,False
25251,False
25260,False
25261,False
25265,False
25269,False
25277,False
25283,False
25287,False
25291,False
25295,True
25296,False
25298,False
25302,True
25307,False
25312,False
25313,True
25318,False
25319,False
25320,False
25322,False
25325,True
25326,False
25329,True
25330,False
25333,False
25334,False
25336,False
25347,False
25351,False
25367,True
25369,True
25375,False
25377,False
25381,False
25384,False
25388,False
25389,False
25391,True
25393,False
25396,False
25418,False
25421,True
25424,True
25425,False
25426,False
25429,False
25440,True
25448,False
25464,False
25465,True
25467,False
25489,True
25490,True
25492,False
25493,False
25497,False
25503,True
25504,True
25506,False
25511,False
25516,False
25526,False
25535,False
25539,False
25543,False
25545,False
25552,False
25555,False
25559,False
25567,False
25591,False
25596,False
25597,False
25599,False
25615,True
25617,True
25626,False
25635,False
25645,False
25650,False
25651,True
25658,False
25665,False
25669,False
25670,True
25671,True
25672,False
25681,False
25688,False
25693,False
25705,True
25708,False
25709,False
25717,True
25726,False
25731,False
25736,True
25752,True
25767,False
25777,False
25779,False
25786,True
25788,False
25789,False
25793,True
25794,False
25801,False
25802,False
25806,False
25807,False
25809,True
25810,False
25818,True
25826,False
25829,False
25830,False
25831,True
25832,False
25838,True
25843,False
25849,False
25853,False
25857,False
25875,False
25881,True
25889,True
25891,True
25897,False
25901,False
25904,False
25912,False
25916,False
25919,True
25923,False
25925,True
25941,False
25949,True
25956,True
25957,False
25962,False
25963,True
25970,False
25971,False
25975,False
25978,False
25980,False
25987,False
25989,True
25996,False
26003,True
26007,False
26017,False
26018,True
26025,False
26029,False
26051,False
26052,False
26055,False
26068,False
26074,True
26076,False
26078,True
26081,True
26089,False
26090,False
26096,True
26106,False
26114,False
26127,True
26131,False
26137,False
26140,False
26145,False
26146,False
26156,False
26159,False
26160,False
26165,False
26167,True
26171,True
26176,False
26180,False
26187,False
26189,False
26190,False
26194,False
26201,True
26202,False
26207,False
26211,False
26213,False
26216,False
26219,False
26229,True
26234,True
26235,False
26236,True
26243,True
26251,False
26254,True
26266,False
26273,False
26274,False
26277,True
26278,False
26284,False
26288,False
26290,True
26294,False
26296,False
26297,False
26299,False
26302,False
26305,False
26306,True
26308,True
26314,True
26316,False
26324,False
26329,False
26334,True
26336,False
26339,False
26340,False
26349,False
26353,False
26363,True
26365,True
26369,False
26370,False
26372,True
26375,False
26376,False
26380,False
26385,False
26387,False
26388,False
26390,False
26391,False
26396,True
26402,False
26411,False
26412,False
26413,False
26419,False
26420,True
26426,False
26431,False
26438,False
26442,False
26444,False
26448,False
26458,False
26461,False
26462,False
26465,False
26479,True
26482,False
26486,True
26495,False
26497,False
26501,False
26513,False
26515,False
26524,False
26526,False
26541,False
26543,False
26544,False
26549,False
26558,False
26565,False
26566,True
26570,False
26597,True
26609,False
26613,False
26615,True
26621,False
26629,False
26634,False
26636,True
26638,True
26658,False
26659,False
26669,False
26670,True
26672,False
26678,False
26684,False
26687,False
26696,False
26701,False
26706,True
26707,False
26708,False
26722,True
26735,True
26738,False
26743,False
26747,False
26750,False
26760,False
26765,False
26769,False
26770,False
26771,True
26779,False
26782,False
26784,True
26788,True
26789,False
26795,False
26800,False
26805,False
26811,False
26814,False
26832,True
26834,False
26835,False
26839,True
26847,True
26850,False
26851,False
26853,False
26862,False
26868,False
26900,False
26901,False
26904,True
26907,False
26911,False
26915,False
26916,False
26917,False
26919,False
26928,False
26939,False
26941,False
26949,False
26952,True
26953,True
26957,True
26961,False
26971,False
26973,False
26978,True
26981,False
26982,False
26985,False
26988,True
26993,False
26999,False
27002,True
27005,False
27013,False
27016,False
27020,True
27024,False
27029,False
27030,False
27036,True
27040,True
27041,False
27044,False
27046,False
27048,False
27054,False
27056,False
27059,True
27062,False
27065,True
27066,False
27069,False
27071,False
27073,False
27078,False
27081,True
27083,False
27091,False
27105,False
27112,False
27114,False
27115,False
27127,True
27128,False
27135,False
27142,False
27148,False
27151,False
27155,False
27156,False
27165,False
27167,False
27168,False
27174,True
27175,False
27179,False
27180,False
27190,True
27191,True
27193,False
27205,False
27207,False
27209,False
27213,False
27216,False
27224,False
27227,True
27240,False
27241,False
27247,False
27249,False
27250,True
27252,False
27256,False
27258,True
27261,True
27268,False
27269,False
27283,False
27288,True
27297,False
27313,True
27314,False
27322,False
27329,True
27334,True
27335,False
27344,False
27347,False
27354,False
27358,True
27359,False
27360,False
27361,False
27364,True
27371,False
27373,False
27374,False
27378,False
27379,False
27383,False
27387,False
27400,False
27406,False
27407,True
27411,True
27433,False
27438,True
27446,False
27450,False
27451,False
27467,False
27471,True
27474,True
27478,False
27479,False
27481,False
27482,False
27484,False
27492,False
27493,True
27505,False
27510,False
27511,False
27512,False
27516,True
27518,False
27525,False
27529,False
27532,False
27533,False
27534,False
27540,False
27542,False
27544,False
27546,False
27550,False
27552,False
27558,False
27561,False
27569,False
27573,False
27574,False
27575,False
27582,False
27585,False
27590,False
27591,False
27593,False
27597,True
27605,False
27612,False
27615,False
27622,False
27629,False
27633,True
27637,False
27639,False
27642,False
27661,True
27667,False
27673,False
27679,False
27681,False
27683,False
27684,False
27688,False
27699,True
27700,False
27702,False
27705,False
27706,False
27718,False
27724,True
27726,True
27736,False
27737,False
27741,False
27742,False
27748,False
27749,False
27756,False
27769,False
27771,False
27775,False
27784,False
27787,False
27788,False
27789,False
27798,False
27800,False
27814,False
27825,False
27827,False
27828,False
27829,False
27836,False
27838,False
27840,True
27843,False
27844,False
27846,False
27859,False
27860,False
27861,False
27864,False
27868,True
27876,False
27886,False
27887,False
27899,False
27907,False
27909,True
27911,False
27919,False
27930,False
27932,False
27940,False
27941,False
